C:\interview\dataset\training_data\images\0001456787.png,74,303,300,319,question
C:\interview\dataset\training_data\images\0001456787.png,75,330,227,344,question
C:\interview\dataset\training_data\images\0001456787.png,72,358,271,372,question
C:\interview\dataset\training_data\images\0001456787.png,71,384,260,399,question
C:\interview\dataset\training_data\images\0001456787.png,71,411,168,425,question
C:\interview\dataset\training_data\images\0001456787.png,74,436,287,451,question
C:\interview\dataset\training_data\images\0001456787.png,71,463,243,479,question
C:\interview\dataset\training_data\images\0001456787.png,71,490,227,504,question
C:\interview\dataset\training_data\images\0001456787.png,71,542,218,559,question
C:\interview\dataset\training_data\images\0001456787.png,71,570,176,583,question
C:\interview\dataset\training_data\images\0001456787.png,70,596,197,608,question
C:\interview\dataset\training_data\images\0001456787.png,72,622,279,637,header
C:\interview\dataset\training_data\images\0001456787.png,71,647,167,663,header
C:\interview\dataset\training_data\images\0001456787.png,69,700,202,715,question
C:\interview\dataset\training_data\images\0001456787.png,70,753,278,768,question
C:\interview\dataset\training_data\images\0001456787.png,69,808,184,822,question
C:\interview\dataset\training_data\images\0001456787.png,69,829,153,841,question
C:\interview\dataset\training_data\images\0001456787.png,69,849,161,866,question
C:\interview\dataset\training_data\images\0001456787.png,354,673,423,688,answer
C:\interview\dataset\training_data\images\0001456787.png,473,672,551,689,answer
C:\interview\dataset\training_data\images\0001456787.png,353,783,423,795,answer
C:\interview\dataset\training_data\images\0001456787.png,352,825,390,843,answer
C:\interview\dataset\training_data\images\0001456787.png,354,847,399,862,answer
C:\interview\dataset\training_data\images\0001456787.png,353,873,408,890,answer
C:\interview\dataset\training_data\images\0001456787.png,475,783,541,796,answer
C:\interview\dataset\training_data\images\0001456787.png,470,828,509,843,answer
C:\interview\dataset\training_data\images\0001456787.png,473,848,514,863,answer
C:\interview\dataset\training_data\images\0001456787.png,475,873,526,890,answer
C:\interview\dataset\training_data\images\0001456787.png,519,594,588,609,answer
C:\interview\dataset\training_data\images\0001456787.png,400,592,482,609,answer
C:\interview\dataset\training_data\images\0001456787.png,400,567,463,586,answer
C:\interview\dataset\training_data\images\0001456787.png,517,569,568,586,answer
C:\interview\dataset\training_data\images\0001456787.png,519,438,568,452,answer
C:\interview\dataset\training_data\images\0001456787.png,517,410,569,424,answer
C:\interview\dataset\training_data\images\0001456787.png,406,413,462,424,answer
C:\interview\dataset\training_data\images\0001456787.png,408,436,464,451,answer
C:\interview\dataset\training_data\images\0001456787.png,405,461,461,478,answer
C:\interview\dataset\training_data\images\0001456787.png,408,323,463,344,answer
C:\interview\dataset\training_data\images\0001456787.png,408,305,464,319,answer
C:\interview\dataset\training_data\images\0001456787.png,514,327,569,344,answer
C:\interview\dataset\training_data\images\0001456787.png,515,305,567,319,answer
C:\interview\dataset\training_data\images\0001456787.png,520,281,569,292,answer
C:\interview\dataset\training_data\images\0001456787.png,520,253,570,268,answer
C:\interview\dataset\training_data\images\0001456787.png,519,227,566,238,answer
C:\interview\dataset\training_data\images\0001456787.png,520,202,570,214,answer
C:\interview\dataset\training_data\images\0001456787.png,414,200,465,214,answer
C:\interview\dataset\training_data\images\0001456787.png,415,224,463,239,answer
C:\interview\dataset\training_data\images\0001456787.png,413,251,464,265,answer
C:\interview\dataset\training_data\images\0001463282.png,78,70,114,84,question
C:\interview\dataset\training_data\images\0001463282.png,78,96,166,110,question
C:\interview\dataset\training_data\images\0001463282.png,313,138,374,151,header
C:\interview\dataset\training_data\images\0001463282.png,507,126,529,140,question
C:\interview\dataset\training_data\images\0001463282.png,508,138,530,153,question
C:\interview\dataset\training_data\images\0001463282.png,570,137,585,151,question
C:\interview\dataset\training_data\images\0001463282.png,570,123,585,138,question
C:\interview\dataset\training_data\images\0001463282.png,538,127,553,137,answer
C:\interview\dataset\training_data\images\0001463282.png,539,140,553,151,answer
C:\interview\dataset\training_data\images\0001463282.png,534,152,568,166,answer
C:\interview\dataset\training_data\images\0001463282.png,99,193,160,211,question
C:\interview\dataset\training_data\images\0001463282.png,274,194,308,209,question
C:\interview\dataset\training_data\images\0001463282.png,313,191,331,209,question
C:\interview\dataset\training_data\images\0001463282.png,376,177,401,191,question
C:\interview\dataset\training_data\images\0001463282.png,366,194,408,209,other
C:\interview\dataset\training_data\images\0001463282.png,78,219,132,237,answer
C:\interview\dataset\training_data\images\0001463282.png,75,278,150,293,header
C:\interview\dataset\training_data\images\0001463282.png,427,669,461,682,question
C:\interview\dataset\training_data\images\0001463282.png,429,696,461,713,question
C:\interview\dataset\training_data\images\0001463282.png,430,722,461,737,question
C:\interview\dataset\training_data\images\0001463282.png,427,749,459,764,question
C:\interview\dataset\training_data\images\0001463282.png,427,777,459,794,question
C:\interview\dataset\training_data\images\0001463282.png,78,821,106,834,question
C:\interview\dataset\training_data\images\0001463282.png,534,277,573,294,other
C:\interview\dataset\training_data\images\0001463282.png,510,292,597,305,answer
C:\interview\dataset\training_data\images\0001463282.png,510,318,595,332,answer
C:\interview\dataset\training_data\images\0001463282.png,504,345,596,365,answer
C:\interview\dataset\training_data\images\0001463282.png,434,388,465,401,answer
C:\interview\dataset\training_data\images\0001463282.png,510,440,597,461,answer
C:\interview\dataset\training_data\images\0001463282.png,507,483,596,501,answer
C:\interview\dataset\training_data\images\0001463282.png,494,527,555,541,answer
C:\interview\dataset\training_data\images\0001463282.png,563,528,597,539,answer
C:\interview\dataset\training_data\images\0001463282.png,233,570,260,585,answer
C:\interview\dataset\training_data\images\0001463282.png,242,598,292,613,answer
C:\interview\dataset\training_data\images\0001463282.png,237,764,308,818,answer
C:\interview\dataset\training_data\images\0001463282.png,285,789,339,806,answer
C:\interview\dataset\training_data\images\0001463282.png,260,791,281,805,other
C:\interview\dataset\training_data\images\0001463282.png,243,792,260,807,other
C:\interview\dataset\training_data\images\0001463282.png,486,832,536,849,answer
C:\interview\dataset\training_data\images\0001463282.png,532,862,651,889,other
C:\interview\dataset\training_data\images\0001463282.png,538,67,553,82,answer
C:\interview\dataset\training_data\images\0001463282.png,478,70,500,85,question
C:\interview\dataset\training_data\images\0001463282.png,237,42,459,56,header
C:\interview\dataset\training_data\images\0001463282.png,242,54,458,71,other
C:\interview\dataset\training_data\images\0001463282.png,170,95,447,113,answer
C:\interview\dataset\training_data\images\0001463282.png,176,124,284,138,answer
C:\interview\dataset\training_data\images\0001463282.png,80,124,173,139,question
C:\interview\dataset\training_data\images\0001463282.png,311,124,496,139,header
C:\interview\dataset\training_data\images\0001463282.png,310,149,483,168,question
C:\interview\dataset\training_data\images\0001463282.png,80,165,299,181,header
C:\interview\dataset\training_data\images\0001463282.png,80,247,166,267,answer
C:\interview\dataset\training_data\images\0001463282.png,236,221,347,238,answer
C:\interview\dataset\training_data\images\0001463282.png,235,247,348,266,answer
C:\interview\dataset\training_data\images\0001463282.png,448,191,524,208,question
C:\interview\dataset\training_data\images\0001463282.png,553,180,624,208,question
C:\interview\dataset\training_data\images\0001463282.png,437,219,491,237,answer
C:\interview\dataset\training_data\images\0001463282.png,437,246,489,264,answer
C:\interview\dataset\training_data\images\0001463282.png,353,219,394,236,answer
C:\interview\dataset\training_data\images\0001463282.png,355,247,390,264,answer
C:\interview\dataset\training_data\images\0001463282.png,550,221,590,236,answer
C:\interview\dataset\training_data\images\0001463282.png,552,247,588,264,answer
C:\interview\dataset\training_data\images\0001463282.png,77,289,216,306,question
C:\interview\dataset\training_data\images\0001463282.png,232,288,286,306,answer
C:\interview\dataset\training_data\images\0001463282.png,233,314,285,332,answer
C:\interview\dataset\training_data\images\0001463282.png,77,317,190,349,question
C:\interview\dataset\training_data\images\0001463282.png,81,401,185,434,question
C:\interview\dataset\training_data\images\0001463282.png,232,399,285,418,answer
C:\interview\dataset\training_data\images\0001463282.png,77,471,196,515,question
C:\interview\dataset\training_data\images\0001463282.png,233,468,281,488,answer
C:\interview\dataset\training_data\images\0001463282.png,318,275,467,294,header
C:\interview\dataset\training_data\images\0001463282.png,317,289,448,306,question
C:\interview\dataset\training_data\images\0001463282.png,317,317,481,334,question
C:\interview\dataset\training_data\images\0001463282.png,316,345,463,377,question
C:\interview\dataset\training_data\images\0001463282.png,318,388,397,404,question
C:\interview\dataset\training_data\images\0001463282.png,317,402,492,419,question
C:\interview\dataset\training_data\images\0001463282.png,318,444,402,459,question
C:\interview\dataset\training_data\images\0001463282.png,317,485,445,516,question
C:\interview\dataset\training_data\images\0001463282.png,387,524,472,542,question
C:\interview\dataset\training_data\images\0001463282.png,446,541,621,559,question
C:\interview\dataset\training_data\images\0001463282.png,78,568,163,583,question
C:\interview\dataset\training_data\images\0001463282.png,80,596,229,613,question
C:\interview\dataset\training_data\images\0001463282.png,80,623,283,643,question
C:\interview\dataset\training_data\images\0001463282.png,297,623,438,640,answer
C:\interview\dataset\training_data\images\0001463282.png,78,662,170,683,question
C:\interview\dataset\training_data\images\0001463282.png,77,694,165,711,question
C:\interview\dataset\training_data\images\0001463282.png,77,721,165,738,question
C:\interview\dataset\training_data\images\0001463282.png,78,747,166,768,question
C:\interview\dataset\training_data\images\0001463282.png,80,777,172,795,question
C:\interview\dataset\training_data\images\0001463282.png,80,806,153,820,question
C:\interview\dataset\training_data\images\0001463282.png,77,848,195,878,other
C:\interview\dataset\training_data\images\0001463282.png,230,658,376,690,answer
C:\interview\dataset\training_data\images\0001463282.png,242,689,344,731,answer
C:\interview\dataset\training_data\images\0001463282.png,478,656,555,689,answer
C:\interview\dataset\training_data\images\0001463282.png,472,684,548,717,answer
C:\interview\dataset\training_data\images\0001463282.png,478,758,541,800,answer
C:\interview\dataset\training_data\images\0001463282.png,487,820,546,835,answer
C:\interview\dataset\training_data\images\0001463282.png,387,820,464,835,question
C:\interview\dataset\training_data\images\0001463282.png,387,835,472,851,question
C:\interview\dataset\training_data\images\0001463282.png,159,804,243,822,answer
C:\interview\dataset\training_data\images\0001463282.png,155,820,272,837,answer
C:\interview\dataset\training_data\images\0001463282.png,154,834,354,852,answer
C:\interview\dataset\training_data\images\0001463448.png,96,282,104,295,other
C:\interview\dataset\training_data\images\0001463448.png,130,281,138,297,other
C:\interview\dataset\training_data\images\0001463448.png,96,350,104,367,other
C:\interview\dataset\training_data\images\0001463448.png,128,352,137,367,other
C:\interview\dataset\training_data\images\0001463448.png,96,420,105,435,other
C:\interview\dataset\training_data\images\0001463448.png,95,475,104,492,other
C:\interview\dataset\training_data\images\0001463448.png,130,476,137,492,other
C:\interview\dataset\training_data\images\0001463448.png,95,544,104,561,other
C:\interview\dataset\training_data\images\0001463448.png,128,545,137,560,other
C:\interview\dataset\training_data\images\0001463448.png,227,574,236,589,other
C:\interview\dataset\training_data\images\0001463448.png,261,572,269,587,other
C:\interview\dataset\training_data\images\0001463448.png,227,599,236,618,other
C:\interview\dataset\training_data\images\0001463448.png,262,600,267,616,other
C:\interview\dataset\training_data\images\0001463448.png,229,630,236,643,other
C:\interview\dataset\training_data\images\0001463448.png,261,628,269,643,other
C:\interview\dataset\training_data\images\0001463448.png,227,655,236,671,other
C:\interview\dataset\training_data\images\0001463448.png,261,655,269,671,other
C:\interview\dataset\training_data\images\0001463448.png,227,683,235,700,other
C:\interview\dataset\training_data\images\0001463448.png,261,682,268,699,other
C:\interview\dataset\training_data\images\0001463448.png,96,741,105,756,other
C:\interview\dataset\training_data\images\0001463448.png,130,739,138,758,other
C:\interview\dataset\training_data\images\0001463448.png,95,807,103,824,other
C:\interview\dataset\training_data\images\0001463448.png,130,807,137,824,other
C:\interview\dataset\training_data\images\0001463448.png,95,862,104,878,other
C:\interview\dataset\training_data\images\0001463448.png,128,862,136,877,other
C:\interview\dataset\training_data\images\0001463448.png,263,100,489,157,header
C:\interview\dataset\training_data\images\0001463448.png,94,195,405,215,question
C:\interview\dataset\training_data\images\0001463448.png,428,186,602,211,answer
C:\interview\dataset\training_data\images\0001463448.png,238,223,513,254,question
C:\interview\dataset\training_data\images\0001463448.png,182,278,665,310,other
C:\interview\dataset\training_data\images\0001463448.png,182,350,667,380,question
C:\interview\dataset\training_data\images\0001463448.png,108,408,467,444,other
C:\interview\dataset\training_data\images\0001463448.png,180,473,667,503,other
C:\interview\dataset\training_data\images\0001463448.png,180,541,559,560,question
C:\interview\dataset\training_data\images\0001463448.png,311,571,406,588,answer
C:\interview\dataset\training_data\images\0001463448.png,310,598,509,615,answer
C:\interview\dataset\training_data\images\0001463448.png,310,626,416,643,answer
C:\interview\dataset\training_data\images\0001463448.png,313,654,383,671,answer
C:\interview\dataset\training_data\images\0001463448.png,310,682,432,700,answer
C:\interview\dataset\training_data\images\0001463448.png,180,737,666,769,other
C:\interview\dataset\training_data\images\0001463448.png,182,806,594,822,question
C:\interview\dataset\training_data\images\0001463448.png,180,861,394,877,other
C:\interview\dataset\training_data\images\0001476912.png,505,427,575,439,question
C:\interview\dataset\training_data\images\0001476912.png,17,174,70,189,question
C:\interview\dataset\training_data\images\0001476912.png,18,201,113,214,question
C:\interview\dataset\training_data\images\0001476912.png,17,254,98,269,question
C:\interview\dataset\training_data\images\0001476912.png,442,198,498,211,question
C:\interview\dataset\training_data\images\0001476912.png,20,362,86,377,question
C:\interview\dataset\training_data\images\0001476912.png,302,359,330,374,answer
C:\interview\dataset\training_data\images\0001476912.png,189,228,209,241,other
C:\interview\dataset\training_data\images\0001476912.png,548,196,575,208,answer
C:\interview\dataset\training_data\images\0001476912.png,542,211,585,226,answer
C:\interview\dataset\training_data\images\0001476912.png,111,468,172,485,question
C:\interview\dataset\training_data\images\0001476912.png,111,497,146,510,question
C:\interview\dataset\training_data\images\0001476912.png,111,523,172,538,answer
C:\interview\dataset\training_data\images\0001476912.png,108,563,143,576,header
C:\interview\dataset\training_data\images\0001476912.png,113,630,143,643,header
C:\interview\dataset\training_data\images\0001476912.png,110,576,148,589,question
C:\interview\dataset\training_data\images\0001476912.png,113,590,160,607,question
C:\interview\dataset\training_data\images\0001476912.png,111,646,158,659,question
C:\interview\dataset\training_data\images\0001476912.png,113,658,158,671,question
C:\interview\dataset\training_data\images\0001476912.png,111,669,158,682,question
C:\interview\dataset\training_data\images\0001476912.png,264,467,291,482,answer
C:\interview\dataset\training_data\images\0001476912.png,264,508,292,521,answer
C:\interview\dataset\training_data\images\0001476912.png,264,522,291,535,answer
C:\interview\dataset\training_data\images\0001476912.png,266,576,296,589,answer
C:\interview\dataset\training_data\images\0001476912.png,266,590,294,603,answer
C:\interview\dataset\training_data\images\0001476912.png,266,643,294,655,answer
C:\interview\dataset\training_data\images\0001476912.png,264,658,294,668,answer
C:\interview\dataset\training_data\images\0001476912.png,266,671,293,683,answer
C:\interview\dataset\training_data\images\0001476912.png,267,683,294,696,answer
C:\interview\dataset\training_data\images\0001476912.png,445,774,563,791,other
C:\interview\dataset\training_data\images\0001476912.png,266,723,296,735,answer
C:\interview\dataset\training_data\images\0001476912.png,267,738,295,751,answer
C:\interview\dataset\training_data\images\0001476912.png,613,781,631,821,other
C:\interview\dataset\training_data\images\0001476912.png,8,40,167,55,other
C:\interview\dataset\training_data\images\0001476912.png,164,63,473,106,header
C:\interview\dataset\training_data\images\0001476912.png,111,171,397,189,answer
C:\interview\dataset\training_data\images\0001476912.png,442,169,518,184,question
C:\interview\dataset\training_data\images\0001476912.png,530,169,598,184,answer
C:\interview\dataset\training_data\images\0001476912.png,115,198,435,224,answer
C:\interview\dataset\training_data\images\0001476912.png,440,214,518,226,question
C:\interview\dataset\training_data\images\0001476912.png,20,226,79,241,question
C:\interview\dataset\training_data\images\0001476912.png,113,228,189,241,answer
C:\interview\dataset\training_data\images\0001476912.png,113,254,252,269,answer
C:\interview\dataset\training_data\images\0001476912.png,281,294,367,308,question
C:\interview\dataset\training_data\images\0001476912.png,23,339,116,352,question
C:\interview\dataset\training_data\images\0001476912.png,287,331,360,349,answer
C:\interview\dataset\training_data\images\0001476912.png,252,414,303,443,question
C:\interview\dataset\training_data\images\0001476912.png,449,467,605,491,answer
C:\interview\dataset\training_data\images\0001476912.png,106,512,206,522,answer
C:\interview\dataset\training_data\images\0001476912.png,111,684,191,699,question
C:\interview\dataset\training_data\images\0001476912.png,115,723,200,737,question
C:\interview\dataset\training_data\images\0001476912.png,113,738,190,753,question
C:\interview\dataset\training_data\images\0001477983.png,459,391,506,405,question
C:\interview\dataset\training_data\images\0001477983.png,300,366,338,383,answer
C:\interview\dataset\training_data\images\0001477983.png,316,380,324,397,answer
C:\interview\dataset\training_data\images\0001477983.png,314,397,324,412,answer
C:\interview\dataset\training_data\images\0001477983.png,297,415,308,429,answer
C:\interview\dataset\training_data\images\0001477983.png,507,390,520,404,answer
C:\interview\dataset\training_data\images\0001477983.png,598,408,608,423,answer
C:\interview\dataset\training_data\images\0001477983.png,122,461,151,479,question
C:\interview\dataset\training_data\images\0001477983.png,155,465,194,480,question
C:\interview\dataset\training_data\images\0001477983.png,194,462,241,479,question
C:\interview\dataset\training_data\images\0001477983.png,120,479,148,496,header
C:\interview\dataset\training_data\images\0001477983.png,148,480,179,494,other
C:\interview\dataset\training_data\images\0001477983.png,179,479,217,494,other
C:\interview\dataset\training_data\images\0001477983.png,216,482,230,495,other
C:\interview\dataset\training_data\images\0001477983.png,230,482,272,495,other
C:\interview\dataset\training_data\images\0001477983.png,272,480,324,494,other
C:\interview\dataset\training_data\images\0001477983.png,325,483,336,496,other
C:\interview\dataset\training_data\images\0001477983.png,338,485,346,496,other
C:\interview\dataset\training_data\images\0001477983.png,346,482,378,497,other
C:\interview\dataset\training_data\images\0001477983.png,377,483,413,496,other
C:\interview\dataset\training_data\images\0001477983.png,415,480,430,500,other
C:\interview\dataset\training_data\images\0001477983.png,429,482,443,495,other
C:\interview\dataset\training_data\images\0001477983.png,446,483,512,497,other
C:\interview\dataset\training_data\images\0001477983.png,510,483,527,498,other
C:\interview\dataset\training_data\images\0001477983.png,529,483,572,498,other
C:\interview\dataset\training_data\images\0001477983.png,571,483,612,497,other
C:\interview\dataset\training_data\images\0001477983.png,119,665,155,685,other
C:\interview\dataset\training_data\images\0001477983.png,119,682,139,700,other
C:\interview\dataset\training_data\images\0001477983.png,142,697,210,722,answer
C:\interview\dataset\training_data\images\0001477983.png,214,691,280,726,answer
C:\interview\dataset\training_data\images\0001477983.png,197,904,246,917,question
C:\interview\dataset\training_data\images\0001477983.png,122,904,169,917,question
C:\interview\dataset\training_data\images\0001477983.png,113,80,563,98,header
C:\interview\dataset\training_data\images\0001477983.png,112,95,281,109,other
C:\interview\dataset\training_data\images\0001477983.png,113,140,327,154,other
C:\interview\dataset\training_data\images\0001477983.png,218,182,564,207,header
C:\interview\dataset\training_data\images\0001477983.png,482,152,660,182,other
C:\interview\dataset\training_data\images\0001477983.png,588,180,658,195,other
C:\interview\dataset\training_data\images\0001477983.png,126,207,655,228,question
C:\interview\dataset\training_data\images\0001477983.png,122,230,216,248,question
C:\interview\dataset\training_data\images\0001477983.png,218,232,309,248,answer
C:\interview\dataset\training_data\images\0001477983.png,120,253,285,271,question
C:\interview\dataset\training_data\images\0001477983.png,306,254,457,271,answer
C:\interview\dataset\training_data\images\0001477983.png,119,271,205,287,question
C:\interview\dataset\training_data\images\0001477983.png,249,271,354,286,answer
C:\interview\dataset\training_data\images\0001477983.png,122,286,628,323,question
C:\interview\dataset\training_data\images\0001477983.png,123,327,392,347,header
C:\interview\dataset\training_data\images\0001477983.png,485,624,641,642,other
C:\interview\dataset\training_data\images\0001477983.png,433,725,653,745,other
C:\interview\dataset\training_data\images\0001477983.png,679,730,701,850,other
C:\interview\dataset\training_data\images\0001477983.png,612,911,651,922,other
C:\interview\dataset\training_data\images\0001477983.png,200,786,296,801,other
C:\interview\dataset\training_data\images\0001477983.png,119,757,483,776,question
C:\interview\dataset\training_data\images\0001477983.png,119,723,306,742,question
C:\interview\dataset\training_data\images\0001477983.png,116,647,388,665,other
C:\interview\dataset\training_data\images\0001477983.png,119,503,654,558,question
C:\interview\dataset\training_data\images\0001477983.png,119,554,592,591,question
C:\interview\dataset\training_data\images\0001477983.png,341,365,536,383,question
C:\interview\dataset\training_data\images\0001477983.png,123,380,316,397,question
C:\interview\dataset\training_data\images\0001477983.png,120,397,311,414,question
C:\interview\dataset\training_data\images\0001477983.png,122,413,295,431,question
C:\interview\dataset\training_data\images\0001477983.png,120,429,370,447,question
C:\interview\dataset\training_data\images\0001477983.png,459,405,597,426,question
C:\interview\dataset\training_data\images\0001477983.png,122,346,651,367,question
C:\interview\dataset\training_data\images\0001477983.png,122,362,299,382,question
C:\interview\dataset\training_data\images\0001485288.png,482,102,497,115,answer
C:\interview\dataset\training_data\images\0001485288.png,345,454,362,468,answer
C:\interview\dataset\training_data\images\0001485288.png,506,848,623,869,other
C:\interview\dataset\training_data\images\0001485288.png,420,899,474,916,question
C:\interview\dataset\training_data\images\0001485288.png,584,458,616,472,answer
C:\interview\dataset\training_data\images\0001485288.png,39,29,105,42,other
C:\interview\dataset\training_data\images\0001485288.png,200,59,525,87,header
C:\interview\dataset\training_data\images\0001485288.png,250,101,473,114,question
C:\interview\dataset\training_data\images\0001485288.png,405,123,499,137,question
C:\interview\dataset\training_data\images\0001485288.png,406,142,496,157,question
C:\interview\dataset\training_data\images\0001485288.png,311,162,497,180,question
C:\interview\dataset\training_data\images\0001485288.png,436,186,565,203,question
C:\interview\dataset\training_data\images\0001485288.png,436,201,557,216,question
C:\interview\dataset\training_data\images\0001485288.png,610,182,662,200,answer
C:\interview\dataset\training_data\images\0001485288.png,596,204,662,219,answer
C:\interview\dataset\training_data\images\0001485288.png,43,168,130,184,question
C:\interview\dataset\training_data\images\0001485288.png,128,198,284,256,answer
C:\interview\dataset\training_data\images\0001485288.png,42,338,200,355,question
C:\interview\dataset\training_data\images\0001485288.png,296,383,445,412,question
C:\interview\dataset\training_data\images\0001485288.png,553,383,659,414,question
C:\interview\dataset\training_data\images\0001485288.png,59,422,189,440,header
C:\interview\dataset\training_data\images\0001485288.png,99,451,127,466,question
C:\interview\dataset\training_data\images\0001485288.png,101,482,131,496,question
C:\interview\dataset\training_data\images\0001485288.png,54,549,212,567,question
C:\interview\dataset\training_data\images\0001485288.png,36,592,220,609,question
C:\interview\dataset\training_data\images\0001485288.png,127,634,504,678,answer
C:\interview\dataset\training_data\images\0001485288.png,36,718,305,735,question
C:\interview\dataset\training_data\images\0001485288.png,34,895,164,913,question
C:\interview\dataset\training_data\images\0001485288.png,221,895,272,909,answer
C:\interview\dataset\training_data\images\0001485288.png,511,899,605,913,answer
C:\interview\dataset\training_data\images\00040534.png,84,109,136,119,question
C:\interview\dataset\training_data\images\00040534.png,85,141,119,152,question
C:\interview\dataset\training_data\images\00040534.png,84,203,155,214,question
C:\interview\dataset\training_data\images\00040534.png,84,232,141,243,question
C:\interview\dataset\training_data\images\00040534.png,508,170,551,183,question
C:\interview\dataset\training_data\images\00040534.png,327,170,361,183,question
C:\interview\dataset\training_data\images\00040534.png,334,296,361,310,question
C:\interview\dataset\training_data\images\00040534.png,404,296,438,309,question
C:\interview\dataset\training_data\images\00040534.png,404,328,440,339,question
C:\interview\dataset\training_data\images\00040534.png,180,162,219,182,answer
C:\interview\dataset\training_data\images\00040534.png,300,360,317,373,question
C:\interview\dataset\training_data\images\00040534.png,669,127,697,151,answer
C:\interview\dataset\training_data\images\00040534.png,377,163,451,180,answer
C:\interview\dataset\training_data\images\00040534.png,369,284,387,302,answer
C:\interview\dataset\training_data\images\00040534.png,591,286,630,303,answer
C:\interview\dataset\training_data\images\00040534.png,473,323,514,338,answer
C:\interview\dataset\training_data\images\00040534.png,522,320,596,335,answer
C:\interview\dataset\training_data\images\00040534.png,288,360,302,373,answer
C:\interview\dataset\training_data\images\00040534.png,201,388,218,406,answer
C:\interview\dataset\training_data\images\00040534.png,216,487,231,504,answer
C:\interview\dataset\training_data\images\00040534.png,208,517,228,532,answer
C:\interview\dataset\training_data\images\00040534.png,209,546,230,561,answer
C:\interview\dataset\training_data\images\00040534.png,211,578,231,593,answer
C:\interview\dataset\training_data\images\00040534.png,208,606,230,620,answer
C:\interview\dataset\training_data\images\00040534.png,122,483,132,496,answer
C:\interview\dataset\training_data\images\00040534.png,122,511,133,526,answer
C:\interview\dataset\training_data\images\00040534.png,123,541,133,555,answer
C:\interview\dataset\training_data\images\00040534.png,122,571,133,585,answer
C:\interview\dataset\training_data\images\00040534.png,123,602,133,615,answer
C:\interview\dataset\training_data\images\00040534.png,383,487,424,504,answer
C:\interview\dataset\training_data\images\00040534.png,380,518,421,532,answer
C:\interview\dataset\training_data\images\00040534.png,383,547,419,562,answer
C:\interview\dataset\training_data\images\00040534.png,384,577,420,594,answer
C:\interview\dataset\training_data\images\00040534.png,381,605,420,620,answer
C:\interview\dataset\training_data\images\00040534.png,82,740,135,753,question
C:\interview\dataset\training_data\images\00040534.png,680,824,701,920,other
C:\interview\dataset\training_data\images\00040534.png,295,56,512,79,header
C:\interview\dataset\training_data\images\00040534.png,145,98,507,116,answer
C:\interview\dataset\training_data\images\00040534.png,144,128,409,152,answer
C:\interview\dataset\training_data\images\00040534.png,411,141,473,152,question
C:\interview\dataset\training_data\images\00040534.png,499,127,564,144,answer
C:\interview\dataset\training_data\images\00040534.png,615,141,650,153,question
C:\interview\dataset\training_data\images\00040534.png,85,172,149,183,question
C:\interview\dataset\training_data\images\00040534.png,573,148,713,184,answer
C:\interview\dataset\training_data\images\00040534.png,198,194,427,213,answer
C:\interview\dataset\training_data\images\00040534.png,186,211,730,264,answer
C:\interview\dataset\training_data\images\00040534.png,637,194,714,209,answer
C:\interview\dataset\training_data\images\00040534.png,543,203,617,215,question
C:\interview\dataset\training_data\images\00040534.png,82,297,149,310,question
C:\interview\dataset\training_data\images\00040534.png,162,286,282,306,answer
C:\interview\dataset\training_data\images\00040534.png,493,297,560,310,question
C:\interview\dataset\training_data\images\00040534.png,84,327,208,339,question
C:\interview\dataset\training_data\images\00040534.png,84,362,246,373,header
C:\interview\dataset\training_data\images\00040534.png,362,362,386,373,question
C:\interview\dataset\training_data\images\00040534.png,429,362,455,373,question
C:\interview\dataset\training_data\images\00040534.png,499,363,562,375,question
C:\interview\dataset\training_data\images\00040534.png,82,390,169,403,header
C:\interview\dataset\training_data\images\00040534.png,221,390,328,405,question
C:\interview\dataset\training_data\images\00040534.png,369,390,423,403,question
C:\interview\dataset\training_data\images\00040534.png,466,390,506,401,question
C:\interview\dataset\training_data\images\00040534.png,550,391,589,404,question
C:\interview\dataset\training_data\images\00040534.png,105,447,153,458,question
C:\interview\dataset\training_data\images\00040534.png,218,448,269,459,question
C:\interview\dataset\training_data\images\00040534.png,370,448,455,470,question
C:\interview\dataset\training_data\images\00040534.png,588,450,679,468,question
C:\interview\dataset\training_data\images\00040534.png,574,489,603,506,answer
C:\interview\dataset\training_data\images\00040534.png,575,515,607,532,answer
C:\interview\dataset\training_data\images\00040534.png,575,545,603,563,answer
C:\interview\dataset\training_data\images\00040534.png,575,575,605,594,answer
C:\interview\dataset\training_data\images\00040534.png,575,605,604,623,answer
C:\interview\dataset\training_data\images\00040534.png,82,651,203,662,question
C:\interview\dataset\training_data\images\00040534.png,228,638,700,661,answer
C:\interview\dataset\training_data\images\00040534.png,92,670,364,690,answer
C:\interview\dataset\training_data\images\00040534.png,239,703,420,721,answer
C:\interview\dataset\training_data\images\00040534.png,345,863,530,895,answer
C:\interview\dataset\training_data\images\00040534.png,91,865,310,884,question
C:\interview\dataset\training_data\images\00040534.png,80,946,202,956,other
C:\interview\dataset\training_data\images\00040534.png,676,946,732,958,other
C:\interview\dataset\training_data\images\00040534.png,89,753,688,831,answer
C:\interview\dataset\training_data\images\00040534.png,135,728,704,749,answer
C:\interview\dataset\training_data\images\00040534.png,82,711,203,723,question
C:\interview\dataset\training_data\images\00070353.png,92,197,162,215,question
C:\interview\dataset\training_data\images\00070353.png,92,225,137,239,question
